COUNTRY,CITY,VALUE
US,Las Vegas,27
US,Saint Paul,13
IN,Hyderabad,89
IN,Chandigarh,81
US,Los Angeles,54
IN,Lucknow,103
IN,New Delhi,129
IN,Visakhapatnam,76
US,Omaha,30
US,Dallas,52
US,Fresno,22
IN,Thrissur,39
IN,Nashik,75
IN,Delhi,119
IN,Thrissur,39
US,Manhattan,13
IN,Chennai,58
US,Los Angeles,54
IN,Gandhinagar,85
US,San Francisco,17
US,Milwaukee,10
US,Albuquerque,19
US,Providence,13
IN,Hāpur,121
US,The Bronx,12
IN,Ghāziābād,130
US,Salem,16
US,Phoenix,27
US,San Jose,25
US,Salt Lake City,20
IN,Chennai,58
US,El Paso,29
IN,Muzaffarnagar,144
US,San Antonio,25
IN,Visakhapatnam,76
IN,Patna,110
US,Providence,13
US,Springfield,15
US,Honolulu,17
IN,Nashik,75
US,Denver,55
US,Philadelphia,15
IN,Mumbai,75
IN,Jaipur,96
US,San Diego,33
US,Staten Island,10
US,Columbus,15
US,Madison,12
US,Boston,21
US,Indianapolis,10
US,Columbus,15
US,Oklahoma City,37
US,Boston,21
US,Raleigh,59
US,Memphis,22
US,Washington D.C.,17
US,Nashville,25
US,Jackson,49
US,San Diego,33
US,Atlanta,52
US,Philadelphia,15
US,Little Rock,15
US,The Bronx,12
US,Austin,44
IN,Kolkata,112
IN,Lucknow,103
US,Detroit,18
US,Madison,12
US,Seattle,15
IN,Ghāziābād,130
IN,Bhopal,80
IN,Bhopal,80
US,Tucson,17
US,Baltimore,17
US,Queens,10
IN,Shillong,84
US,Raleigh,59
IN,Muzaffarnagar,144
IN,Chandigarh,81
US,Baltimore,17
IN,Delhi,119
IN,Jaipur,96
IN,Thiruvananthapuram,60
IN,Bengaluru,90
US,Phoenix,27
US,Miami,9
US,San Jose,25
IN,Hyderabad,89
US,Tallahassee,39
IN,Patna,110
US,Jacksonville,24
US,Nashville,25
US,Staten Island,10
IN,New Delhi,129
US,Fort Worth,56
US,Oklahoma City,37
US,Little Rock,15
IN,Mumbai,75
US,San Diego,50
US,Washington D.C.,30
US,Indianapolis,28
US,Las Vegas,29
US,Philadelphia,36
US,Columbus,30
US,Detroit,39
US,Little Rock,35
US,Houston,34
US,Chicago,24
US,San Antonio,30
US,Brooklyn,22
IN,Nashik,71
IN,Chennai,181
IN,Mumbai,80
US,Seattle,55
US,Charlotte,39
US,Manhattan,23
US,Atlanta,38
US,Miami,21
US,Jacksonville,27
US,Austin,25
US,Salt Lake City,50
US,Denver,38
US,Honolulu,13
US,San Francisco,42
US,Madison,27
US,Boise,74
US,Saint Paul,30
US,Albuquerque,30
US,Salem,79
US,Hartford,23
US,Fresno,68
US,El Paso,35
US,Oakland,46
US,Sacramento,55
US,The Bronx,23
US,San Jose,53
US,Springfield,22
US,Los Angeles,66
US,Milwaukee,31
US,Nashville,40
US,Staten Island,24
US,Dallas,33
US,Phoenix,51
US,Omaha,21
US,Providence,25
US,Baltimore,30
IN,New Delhi,289
US,Raleigh,34
IN,Hyderabad,151
IN,Thrissur,40
IN,Thiruvananthapuram,65
US,Jackson,48
US,Memphis,34
IN,Delhi,238
US,Oklahoma City,50
IN,Bhopal,100
IN,Chandigarh,172
US,Boston,30
US,Tucson,21
US,Portland,68
US,Queens,18
US,Fort Worth,29
US,Tallahassee,31
IN,Gandhinagar,117
IN,Kolkata,166
IN,Hāpur,189
IN,Visakhapatnam,173
IN,Jaipur,152
IN,Lucknow,418
IN,Ghāziābād,259
IN,Shillong,139
IN,Patna,232
IN,Bengaluru,139
IN,Mysore,81
IN,Mumbai,135
US,Springfield,14
IN,Visakhapatnam,154
IN,Nagpur,122
IN,Nashik,150
US,Los Angeles,37
IN,Chennai,112
IN,Gandhinagar,118
US,Las Vegas,46
US,Jacksonville,45
US,Indianapolis,19
US,Philadelphia,52
US,Houston,53
IN,Hāpur,200
IN,Bhopal,147
IN,Lucknow,202
IN,Ghāziābād,240
IN,Thrissur,42
IN,New Delhi,180
US,Brooklyn,45
US,Raleigh,25
US,Memphis,31
US,Jackson,51
US,Boston,34
IN,Hyderabad,163
US,Oklahoma City,26
IN,Delhi,205
IN,Chandigarh,180
US,Fort Worth,27
US,Tallahassee,52
US,Detroit,38
US,San Jose,34
IN,Jaipur,127
US,Salt Lake City,115
US,Milwaukee,28
US,Staten Island,43
US,Hartford,51
US,Albuquerque,23
US,Baltimore,34
US,Denver,57
IN,Bengaluru,100
US,The Bronx,47
IN,Thiruvananthapuram,70
IN,Kolkata,180
IN,Muzaffarnagar,259
IN,Patna,238
IN,Shillong,168
US,Providence,25
US,Manhattan,42
US,El Paso,28
US,Dallas,28
US,Charlotte,30
US,Atlanta,34
US,Miami,30
US,Chicago,26
US,Seattle,42
US,Oakland,30
US,San Antonio,29
US,Sacramento,42
US,Boise,59
US,Portland,80
US,Little Rock,30
US,Nashville,28
US,Phoenix,39
US,Columbus,33
US,Washington D.C.,21
US,Saint Paul,25
US,Queens,41
US,Austin,21
US,Honolulu,17
US,San Diego,23
US,Omaha,13
US,Salem,60
US,Fresno,50
US,Madison,23
US,Tucson,13
US,San Francisco,34
US,Tucson,21
US,Phoenix,16
US,Madison,13
US,Los Angeles,50
US,Indianapolis,18
US,Raleigh,30
US,San Jose,25
US,Detroit,25
US,Nashville,25
US,Baltimore,21
US,Sacramento,17
US,Philadelphia,30
US,Fresno,38
US,Columbus,25
IN,Kolkata,106
US,Springfield,17
US,Boston,25
US,San Antonio,50
US,Staten Island,30
US,Memphis,23
US,Salt Lake City,10
US,Omaha,17
US,Atlanta,48
US,Oakland,38
IN,Hyderabad,87
US,Little Rock,21
US,Fort Worth,20
US,Denver,30
US,Houston,41
US,Jackson,30
US,Salem,10
US,Charlotte,23
US,Saint Paul,13
US,Tallahassee,42
IN,New Delhi,117
US,The Bronx,1
US,El Paso,25
IN,Delhi,137
IN,Chandigarh,103
IN,Lucknow,167
US,Dallas,16
US,Portland,11
IN,Nashik,111
IN,Chennai,72
IN,Hāpur,144
US,Manhattan,33
IN,Bhopal,130
US,Seattle,14
US,Washington D.C.,21
IN,Thiruvananthapuram,85
US,Providence,30
IN,Visakhapatnam,70
IN,Patna,154
US,Albuquerque,15
IN,Mumbai,102
US,Chicago,16
IN,Jaipur,129
US,Jacksonville,28
US,Columbia,13
IN,Muzaffarnagar,155
US,Queens,28
US,Hartford,25
US,Miami,18
US,Boise,21
IN,Bengaluru,109
US,Las Vegas,13
US,Milwaukee,15
US,San Diego,35
US,Austin,22
IN,Gandhinagar,153
IN,Ghāziābād,153
US,San Francisco,38
US,Brooklyn,31
US,Honolulu,42
US,Oklahoma City,53
US,Seattle,17
US,Omaha,17
US,Houston,35
US,The Bronx,1
US,Salem,18
US,Providence,25
US,Raleigh,30
US,Phoenix,24
US,Dallas,21
US,El Paso,25
US,Chicago,15
US,Tallahassee,33
US,Hartford,28
US,Jacksonville,31
US,San Jose,21
US,Columbia,17
US,Queens,30
US,Miami,25
US,Madison,17
US,Springfield,14
US,Albuquerque,14
US,Milwaukee,15
US,Fort Worth,24
US,Jackson,17
US,Baltimore,21
US,Saint Paul,21
US,Atlanta,36
US,Las Vegas,20
US,Memphis,19
US,Salt Lake City,10
US,Austin,21
US,Honolulu,30
US,Oklahoma City,22
US,Oakland,30
US,Columbus,25
US,Brooklyn,23
US,Boise,21
US,Denver,17
US,San Antonio,17
US,Detroit,9
US,Philadelphia,22
US,Fresno,28
US,Boston,34
US,Charlotte,25
US,Staten Island,27
US,Little Rock,18
US,Portland,18
US,Tucson,21
US,Washington D.C.,17
US,Indianapolis,16
US,Manhattan,31
US,San Diego,26
US,San Francisco,25
US,Los Angeles,48
US,Sacramento,21
US,Nashville,23
US,Madison,22
IN,Muzaffarnagar,118
IN,Visakhapatnam,81
IN,Chennai,64
US,San Francisco,30
US,Salt Lake City,13
IN,Lucknow,161
IN,Kolkata,99
IN,Patna,140
IN,Bengaluru,111
IN,Mumbai,76
US,Salem,19
IN,Jaipur,134
IN,Thiruvananthapuram,80
US,Saint Paul,21
US,Fort Worth,25
IN,Delhi,124
US,Queens,14
IN,Hyderabad,100
US,Tallahassee,17
IN,Nashik,107
US,Nashville,21
IN,New Delhi,122
US,Columbus,19
US,Denver,17
US,Springfield,22
US,Brooklyn,13
US,Staten Island,15
US,Indianapolis,13
US,Omaha,38
US,The Bronx,2
US,Providence,13
US,Philadelphia,20
US,Fresno,14
US,San Antonio,28
US,Las Vegas,21
US,Los Angeles,45
US,Sacramento,21
US,Oakland,30
US,Boston,13
US,San Jose,25
US,Memphis,23
US,Portland,16
US,Houston,41
US,Little Rock,29
US,El Paso,25
US,Phoenix,22
US,Raleigh,25
US,Jackson,24
US,Baltimore,13
US,Atlanta,20
US,Charlotte,17
US,Detroit,20
US,Albuquerque,12
US,Tucson,21
IN,Chandigarh,103
IN,Bhopal,107
IN,Hāpur,122
IN,Gandhinagar,262
US,Austin,21
US,Honolulu,17
US,Oklahoma City,22
US,Washington D.C.,13
US,Manhattan,16
US,San Diego,29
US,Boise,25
US,Hartford,14
IN,Ghāziābād,128
US,Miami,30
US,Jacksonville,26
US,Seattle,13
US,Chicago,22
US,Dallas,27
US,Columbia,15
US,Milwaukee,22
US,Saint Paul,30
US,Columbus,30
US,Denver,38
US,Oklahoma City,28
US,Austin,18
US,Albuquerque,18
US,San Diego,24
US,Richmond,13
US,Honolulu,17
US,Salt Lake City,8
US,San Antonio,30
US,Las Vegas,20
US,Miami,24
IN,Muzaffarnagar,113
US,Jacksonville,31
US,Columbia,10
IN,Bengaluru,96
US,Dallas,28
US,Fresno,23
US,Raleigh,30
US,Phoenix,20
US,Boston,17
US,Manhattan,13
US,Omaha,46
US,Portland,14
IN,Thiruvananthapuram,81
US,Seattle,18
IN,Kolkata,107
US,El Paso,25
US,Salem,8
US,Milwaukee,42
US,San Francisco,17
US,Staten Island,17
IN,Jaipur,124
US,Queens,11
IN,Patna,152
US,Little Rock,28
US,Hartford,9
US,Houston,24
US,Oakland,21
IN,Hāpur,95
US,Chicago,34
US,Tucson,25
IN,Gandhinagar,241
US,The Bronx,2
US,Jackson,36
IN,Visakhapatnam,80
IN,Mumbai,91
US,Atlanta,31
IN,Nashik,119
IN,Bhopal,119
US,Fort Worth,28
US,Detroit,34
IN,Chandigarh,89
US,Providence,9
US,Madison,41
US,Nashville,28
IN,Delhi,102
US,Charlotte,21
US,Baltimore,20
US,Los Angeles,36
US,Tallahassee,34
US,Sacramento,13
IN,Chennai,65
IN,Hyderabad,99
US,San Jose,17
IN,Lucknow,154
US,Memphis,29
US,Boise,21
US,Philadelphia,25
IN,New Delhi,109
IN,Ghāziābād,114
US,Springfield,28
US,Indianapolis,23
US,Brooklyn,11
US,Washington D.C.,13
US,Atlanta,58
US,Charlotte,38
US,Springfield,29
US,Brooklyn,13
US,Sacramento,21
US,Baltimore,18
US,Madison,67
US,Fort Worth,34
US,Oakland,30
US,Denver,25
US,San Diego,18
US,Philadelphia,17
US,Tallahassee,44
US,Staten Island,15
US,Queens,11
US,Providence,17
US,Jackson,26
US,Raleigh,42
US,Detroit,24
US,Oklahoma City,35
US,Boston,21
US,Memphis,32
US,Salem,8
US,Omaha,34
US,Little Rock,32
US,The Bronx,2
US,Nashville,40
US,Los Angeles,45
US,Tucson,17
US,Phoenix,17
US,San Jose,21
IN,New Delhi,65
US,Washington D.C.,21
IN,Kolkata,152
IN,Visakhapatnam,94
IN,Ghāziābād,71
IN,Lucknow,111
IN,Hāpur,69
US,Chicago,55
IN,Gandhinagar,160
IN,Nashik,71
IN,Delhi,68
IN,Hyderabad,92
US,Jacksonville,25
US,Houston,33
US,Boise,25
US,Milwaukee,59
US,Columbia,14
US,Hartford,10
IN,Thiruvananthapuram,74
US,Indianapolis,41
IN,Muzaffarnagar,113
IN,Mumbai,53
US,Portland,9
IN,Bengaluru,107
US,Richmond,23
US,Austin,42
IN,Chandigarh,90
IN,Chennai,66
US,Honolulu,13
IN,Jaipur,79
IN,Patna,95
IN,Bhopal,98
US,Fresno,28
US,Seattle,10
US,San Francisco,25
US,Saint Paul,21
US,Columbus,36
US,Salt Lake City,10
US,San Antonio,53
US,Albuquerque,16
US,Miami,17
US,El Paso,25
US,Manhattan,17
US,Las Vegas,8
US,Dallas,32
US,Staten Island,33
US,Phoenix,21
US,Hartford,20
US,Richmond,29
US,Little Rock,15
US,Fort Worth,20
US,Salem,16
IN,Gandhinagar,173
US,Las Vegas,12
IN,Kolkata,160
IN,Chennai,47
US,Boston,25
US,Detroit,37
US,Seattle,16
US,Dallas,22
US,Memphis,23
US,Portland,17
US,Sacramento,30
US,Oklahoma City,14
US,Indianapolis,29
US,Denver,13
US,Washington D.C.,29
US,Raleigh,38
US,San Diego,30
US,Salt Lake City,13
US,Tucson,17
US,Albuquerque,15
US,Nashville,40
US,Oakland,34
US,Philadelphia,31
US,Saint Paul,13
IN,Delhi,95
US,Tallahassee,43
US,Manhattan,26
IN,Hyderabad,117
IN,New Delhi,87
US,Columbus,45
US,El Paso,17
US,San Antonio,21
US,The Bronx,52
IN,Chandigarh,52
US,Houston,25
US,Providence,21
US,Milwaukee,20
US,Boise,34
IN,Bhopal,98
IN,Lucknow,123
US,Springfield,19
US,Brooklyn,22
IN,Jaipur,89
US,Atlanta,48
US,Baltimore,25
US,Fresno,49
IN,Ghāziābād,83
US,Jackson,26
IN,Patna,99
US,Honolulu,17
US,Los Angeles,57
US,Madison,17
US,Queens,22
US,San Jose,30
US,Chicago,33
US,Miami,13
IN,Hāpur,69
IN,Thiruvananthapuram,77
US,Austin,19
IN,Mumbai,78
US,Charlotte,34
US,San Francisco,30
IN,Muzaffarnagar,117
IN,Nashik,65
IN,Visakhapatnam,88
US,Jacksonville,33
US,Omaha,21
IN,Bengaluru,88
US,Springfield,10
US,Salt Lake City,18
US,Tucson,17
US,Richmond,20
US,Miami,22
US,Brooklyn,37
US,Manhattan,44
US,Providence,34
US,Seattle,14
IN,Lucknow,135
US,Washington D.C.,17
US,Staten Island,32
US,Boise,30
IN,Muzaffarnagar,134
US,Jacksonville,28
IN,Bengaluru,82
US,Little Rock,15
US,Baltimore,17
US,Austin,10
US,Dallas,13
US,San Francisco,21
US,Honolulu,13
IN,Thiruvananthapuram,66
IN,Kolkata,154
US,Albuquerque,11
US,Portland,15
US,Nashville,9
US,Houston,16
US,San Jose,30
US,Atlanta,13
US,The Bronx,1
US,El Paso,25
US,Indianapolis,9
US,Boston,34
US,Omaha,25
US,San Diego,42
US,Salem,13
IN,Chandigarh,55
IN,Hyderabad,87
US,Phoenix,27
US,Columbus,16
US,Charlotte,30
IN,Mumbai,77
IN,Patna,122
US,Oklahoma City,14
IN,Chennai,52
US,Sacramento,34
US,Memphis,18
IN,Visakhapatnam,68
US,Jackson,14
US,Hartford,40
IN,Jaipur,95
IN,Nashik,100
US,Fort Worth,13
US,Las Vegas,15
US,Denver,17
US,Raleigh,30
US,Fresno,53
IN,Hāpur,151
US,Queens,36
US,Madison,10
IN,Gandhinagar,125
US,Los Angeles,55
IN,Bhopal,107
IN,Delhi,154
US,San Antonio,15
US,Tallahassee,24
US,Saint Paul,21
US,Oakland,21
US,Milwaukee,13
US,Detroit,13
IN,Ghāziābād,154
US,Chicago,12
IN,New Delhi,147
US,Philadelphia,28
IN,Kolkata,123
IN,Nashik,99
US,Memphis,18
US,Omaha,25
US,Jacksonville,24
IN,Chennai,43
IN,Visakhapatnam,71
US,Detroit,15
IN,Gandhinagar,172
US,Boston,30
US,Las Vegas,24
US,Fresno,20
US,Miami,17
US,Atlanta,16
US,Austin,19
US,Boise,25
IN,Lucknow,161
US,Honolulu,17
US,Providence,21
US,Queens,27
US,Chicago,13
IN,Ghāziābād,159
IN,Hāpur,168
IN,Mumbai,72
IN,Thiruvananthapuram,30
IN,Jaipur,96
US,San Antonio,28
US,San Francisco,25
US,Houston,25
IN,Bhopal,99
IN,Patna,104
US,Charlotte,13
US,Manhattan,30
US,Los Angeles,38
US,San Jose,17
IN,Chandigarh,88
US,Jackson,18
US,El Paso,38
US,Tallahassee,18
IN,Hyderabad,77
IN,Bengaluru,83
IN,Muzaffarnagar,176
US,Springfield,13
IN,Delhi,161
US,Baltimore,13
IN,New Delhi,163
US,Oakland,25
US,The Bronx,1
US,Milwaukee,13
US,Saint Paul,30
US,Brooklyn,26
US,Tucson,17
US,Columbus,18
US,Sacramento,17
US,Little Rock,20
US,Indianapolis,12
US,Hartford,25
US,Nashville,18
US,Philadelphia,24
US,Portland,13
US,Staten Island,30
US,Oklahoma City,23
US,Salt Lake City,12
US,Denver,17
US,Seattle,23
US,Madison,23
US,Fort Worth,20
US,Raleigh,25
US,Albuquerque,16
US,Washington D.C.,13
US,Salem,14
US,Phoenix,18
US,Dallas,25
US,Richmond,13
US,Las Vegas,23
US,Boston,17
US,Fresno,31
IN,Gandhinagar,135
US,Austin,17
US,San Francisco,46
IN,Patna,156
US,Omaha,38
IN,Nashik,86
IN,Hāpur,164
IN,Ghāziābād,164
US,Providence,13
US,Boise,21
US,Philadelphia,23
US,Oakland,42
IN,Mumbai,72
IN,New Delhi,137
US,Manhattan,30
IN,Muzaffarnagar,182
US,Honolulu,13
US,Jacksonville,27
IN,Bengaluru,70
IN,Jaipur,100
IN,Visakhapatnam,75
IN,Kolkata,107
US,Staten Island,30
US,Fort Worth,25
US,Brooklyn,24
US,Salem,18
US,Seattle,25
US,Raleigh,25
IN,Chennai,44
US,Miami,13
US,Sacramento,21
US,Albuquerque,11
US,Richmond,14
US,Phoenix,13
US,Hartford,23
US,Dallas,26
US,Springfield,26
US,Nashville,28
US,Houston,22
US,Columbus,18
US,Detroit,25
US,Charlotte,13
US,Atlanta,23
US,Oklahoma City,21
US,Indianapolis,20
US,Tallahassee,22
US,Jackson,30
US,Salt Lake City,15
US,Baltimore,9
US,Little Rock,43
US,San Jose,30
US,Los Angeles,30
IN,Lucknow,175
IN,Bhopal,107
IN,Hyderabad,72
IN,Delhi,163
US,Denver,13
US,Portland,18
US,Saint Paul,38
US,El Paso,21
US,Milwaukee,41
US,The Bronx,1
US,San Antonio,25
US,Chicago,32
US,Queens,20
IN,Chandigarh,82
US,Memphis,30
US,Washington D.C.,11
US,Tucson,13
US,Madison,36
US,Saint Paul,13
US,Columbus,28
US,Raleigh,25
US,Salem,25
US,Phoenix,20
IN,Patna,140
US,Washington D.C.,17
US,Philadelphia,28
US,Milwaukee,34
US,Oakland,53
IN,Lucknow,188
US,Los Angeles,53
US,Detroit,35
IN,Bhopal,160
US,San Antonio,27
IN,Chandigarh,76
IN,Hāpur,153
IN,Muzaffarnagar,170
US,Madison,30
US,San Francisco,53
IN,Mumbai,71
US,Chicago,35
IN,Ghāziābād,180
US,Queens,25
US,Boston,17
IN,Gandhinagar,157
US,Las Vegas,6
US,Jackson,25
US,Fresno,42
IN,Chennai,58
US,Hartford,23
US,Omaha,17
IN,Nashik,107
IN,Visakhapatnam,85
US,Oklahoma City,26
US,Sacramento,17
IN,Jaipur,111
US,Denver,17
IN,Kolkata,132
US,Jacksonville,30
US,San Jose,34
US,Seattle,27
US,Manhattan,23
US,Dallas,29
US,Austin,22
US,Miami,21
US,Little Rock,31
US,Honolulu,17
US,Baltimore,14
US,Atlanta,39
IN,Thiruvananthapuram,74
IN,Bengaluru,97
US,Memphis,26
US,Salt Lake City,11
US,Indianapolis,20
US,Springfield,28
US,Tucson,17
US,Brooklyn,23
US,The Bronx,2
US,El Paso,30
IN,Delhi,173
IN,New Delhi,161
IN,Hyderabad,83
US,Charlotte,25
US,Tallahassee,33
US,Fort Worth,27
US,Nashville,36
US,Staten Island,27
US,Portland,27
US,Albuquerque,15
US,Providence,17
US,Boise,30
US,Richmond,20
US,Houston,25
US,Boston,17
IN,Lucknow,178
US,Washington D.C.,18
US,Raleigh,42
US,Fort Worth,40
US,Las Vegas,10
US,Oklahoma City,29
IN,Hyderabad,93
IN,Bhopal,155
IN,Ghāziābād,169
IN,Gandhinagar,153
IN,Delhi,171
IN,Hāpur,163
US,Fresno,48
IN,Kolkata,102
US,Queens,24
US,San Diego,59
IN,Bengaluru,86
US,Chicago,28
US,Jacksonville,31
US,Honolulu,30
IN,Thiruvananthapuram,54
US,Phoenix,22
IN,New Delhi,167
US,Milwaukee,17
US,Philadelphia,28
US,Hartford,23
US,El Paso,17
US,Seattle,17
US,Springfield,35
US,The Bronx,2
US,Indianapolis,34
US,Little Rock,39
IN,Chandigarh,114
US,San Antonio,53
US,Houston,29
US,Portland,18
US,Richmond,26
US,Tucson,17
US,Manhattan,24
US,Dallas,41
US,Atlanta,45
US,San Francisco,50
US,Madison,18
US,Brooklyn,28
US,Sacramento,25
US,Salem,15
US,Albuquerque,10
US,Salt Lake City,15
US,Jackson,27
US,Providence,13
US,Detroit,25
US,Denver,38
IN,Chennai,70
IN,Nashik,103
US,Omaha,17
IN,Mumbai,63
IN,Visakhapatnam,77
US,Tallahassee,41
US,Baltimore,25
US,Boise,38
US,Austin,46
US,San Jose,30
US,Miami,13
US,Oakland,50
US,Saint Paul,17
US,Los Angeles,63
US,Columbus,30
US,Staten Island,23
IN,Jaipur,130
IN,Muzaffarnagar,181
US,Nashville,38
IN,Patna,133
US,Memphis,31
US,Charlotte,30
US,Indianapolis,17
US,Nashville,44
US,Tallahassee,41
US,Columbus,20
IN,Mumbai,65
US,Portland,20
IN,Nashik,93
IN,Patna,142
IN,Visakhapatnam,61
US,Baltimore,21
US,Oklahoma City,35
US,Charlotte,42
US,Jackson,30
US,Atlanta,50
US,Queens,17
US,Hartford,12
US,Detroit,21
US,Little Rock,32
US,Salt Lake City,16
US,Salem,20
US,San Diego,51
US,Sacramento,38
US,Springfield,33
US,Washington D.C.,20
US,Houston,32
US,Tucson,17
US,Fort Worth,15
US,Chicago,30
US,Madison,43
US,Philadelphia,24
IN,New Delhi,165
US,Oakland,57
IN,Hyderabad,85
US,Phoenix,18
US,Raleigh,50
US,Milwaukee,21
US,Austin,13
IN,Bengaluru,97
US,Jacksonville,44
US,Manhattan,22
US,Dallas,15
US,Memphis,31
IN,Bhopal,163
US,Seattle,23
US,Richmond,23
IN,Lucknow,166
US,San Antonio,22
IN,Delhi,166
IN,Chandigarh,129
US,Denver,21
US,Saint Paul,25
US,Albuquerque,17
IN,Chennai,80
US,Omaha,38
IN,Gandhinagar,143
US,Miami,17
IN,Jaipur,125
IN,Hāpur,154
US,Brooklyn,20
IN,Ghāziābād,161
US,Boston,21
US,Staten Island,30
US,Las Vegas,15
US,Los Angeles,59
US,Fresno,52
IN,Thiruvananthapuram,66
US,San Jose,42
US,Honolulu,17
US,San Francisco,57
IN,Muzaffarnagar,181
US,The Bronx,1
IN,Kolkata,94
US,Boise,34
US,Providence,17
US,El Paso,13
US,Oakland,53
US,Salem,26
US,Raleigh,61
US,Memphis,24
US,Denver,21
US,Milwaukee,46
IN,New Delhi,165
US,Hartford,16
US,Philadelphia,22
US,Saint Paul,30
US,Fresno,43
IN,Hāpur,150
US,Oklahoma City,27
IN,Ghāziābād,162
IN,Hyderabad,100
IN,Delhi,166
US,Phoenix,27
US,San Diego,53
US,Fort Worth,20
US,Los Angeles,55
IN,Bhopal,155
IN,Lucknow,186
IN,Jaipur,140
US,Honolulu,9
US,Las Vegas,17
US,Washington D.C.,25
US,Columbus,38
US,Boston,21
US,Detroit,30
IN,Chennai,80
US,Omaha,25
US,Queens,14
IN,Nashik,94
IN,Visakhapatnam,96
IN,Kolkata,87
IN,Thiruvananthapuram,74
IN,Mumbai,60
US,Madison,32
US,Jacksonville,40
US,San Francisco,53
US,Tallahassee,45
US,Chicago,52
IN,Bengaluru,125
US,Charlotte,53
IN,Patna,154
US,Austin,17
US,San Jose,53
IN,Muzaffarnagar,169
US,Salt Lake City,15
US,Tucson,17
US,Richmond,29
US,Albuquerque,16
US,Seattle,26
US,Jackson,22
US,Boise,38
US,Providence,13
US,Miami,17
US,Baltimore,25
US,Atlanta,52
US,El Paso,21
US,Portland,24
US,Indianapolis,41
US,Nashville,30
US,Staten Island,21
IN,Chandigarh,103
US,Sacramento,38
US,San Antonio,17
US,Dallas,20
US,Brooklyn,17
US,The Bronx,1
US,Springfield,32
US,Little Rock,23
US,Houston,19
US,Manhattan,22
US,Los Angeles,46
US,Oakland,55
US,Saint Paul,13
US,Salem,23
US,Sacramento,38
US,Madison,25
US,Jackson,28
US,Columbus,28
US,Charlotte,34
US,Detroit,28
IN,Lucknow,183
US,Las Vegas,20
IN,Hāpur,110
US,Fresno,37
IN,Ghāziābād,158
US,Omaha,25
IN,Visakhapatnam,100
US,Boston,21
IN,Chennai,86
IN,Mumbai,64
IN,Jaipur,159
IN,Patna,154
IN,Muzaffarnagar,168
US,Jacksonville,31
IN,Thiruvananthapuram,82
IN,Bengaluru,128
US,Austin,25
US,Honolulu,13
IN,Kolkata,104
US,Miami,25
US,Indianapolis,25
US,Nashville,30
US,Tucson,21
US,Atlanta,29
US,Staten Island,21
US,San Francisco,53
US,Houston,40
US,Little Rock,25
US,Providence,13
US,San Diego,37
US,Fort Worth,25
US,Phoenix,25
US,Hartford,18
US,Milwaukee,21
US,Raleigh,42
IN,Hyderabad,119
IN,New Delhi,158
US,Philadelphia,28
IN,Chandigarh,98
US,San Antonio,34
IN,Bhopal,142
IN,Delhi,160
US,Brooklyn,15
US,Springfield,15
US,Memphis,28
US,Salt Lake City,15
US,The Bronx,1
US,Denver,25
US,San Jose,46
US,Albuquerque,19
US,Boise,38
US,El Paso,28
US,Manhattan,22
US,Portland,20
US,Richmond,18
IN,Nashik,108
US,Seattle,27
US,Dallas,25
US,Baltimore,21
US,Queens,16
US,Chicago,25
US,Tallahassee,27
US,Washington D.C.,21
US,Oklahoma City,29
US,Oakland,55
US,Tallahassee,38
US,Queens,11
US,Salem,13
US,Chicago,17
US,Sacramento,53
US,Charlotte,34
US,Indianapolis,19
US,Milwaukee,16
US,Tucson,17
US,Jackson,39
US,Madison,18
US,Atlanta,37
US,Houston,37
US,Nashville,27
IN,Mumbai,81
IN,Visakhapatnam,83
IN,Nashik,93
IN,Kolkata,117
US,Albuquerque,17
IN,Patna,156
IN,Chennai,65
US,Brooklyn,16
